domain,sources,decision,confidence,category,dr,ascore,traffic,positions,is_spam,links,ip,country,first,last,topical,signals,evidence,qa_note
sq-kj.net,ahrefs+semrush,DISAVOW,MEDIUM,Single-signal low-quality,0.0,2,0,0,,1,34.92.162.42,hk,2026-01-01,2026-05-31,,1,"one strong toxic signal | dead (auth=2,0 traffic,0 kw)",CONFIRMED by both Ahrefs+Semrush
ssreteam.com,semrush,DISAVOW,MEDIUM,Single-signal low-quality,0.0,2,0,0,,1,34.102.120.206,us,2025-12-31,2026-08-15,,1,"one strong toxic signal | dead (auth=2,0 traffic,0 kw)",
startupwebsolutions.com.au,semrush,DISAVOW,MEDIUM,Single-signal low-quality,0.0,4,0,0,,1,104.21.89.78,,2026-01-27,2026-06-27,,1,one strong toxic signal | no organic traffic/kw (auth=4),
subhikh.com,semrush,DISAVOW,MEDIUM,Single-signal low-quality,0.0,4,0,0,,1,93.188.2.55,se,2026-03-08,2026-07-21,,1,one strong toxic signal | no organic traffic/kw (auth=4),
suggest-tool.ru,ahrefs,DISAVOW,MEDIUM,Single-signal low-quality,0.0,0,0,0,,4,,,2017-03-28,2017-09-21,,1,"one strong toxic signal | dead (auth=0,0 traffic,0 kw)",
sunshinervresorts.us,ahrefs,DISAVOW,MEDIUM,Single-signal low-quality,0.0,0,0,0,,2,,,2017-10-26,2017-11-27,,1,"one strong toxic signal | dead (auth=0,0 traffic,0 kw)",
takes.homes,semrush,DISAVOW,MEDIUM,Single-signal low-quality,0.0,2,0,0,,28,172.67.212.175,,2025-11-25,2026-08-29,Y,1,"one strong toxic signal | dead (auth=2,0 traffic,0 kw)",MEDIUM on “dead” signal only + business-like name — verify it is not a real small/local site
takes.sbs,semrush,DISAVOW,MEDIUM,Single-signal low-quality,0.0,2,0,0,,53,104.21.67.109,,2025-10-28,2026-08-30,,1,"one strong toxic signal | dead (auth=2,0 traffic,0 kw)",
tbincom.press,ahrefs,DISAVOW,MEDIUM,Single-signal low-quality,0.0,0,0,0,,1,,,2017-06-26,2017-07-29,,1,"one strong toxic signal | dead (auth=0,0 traffic,0 kw)",
thecloudherald.com,semrush,DISAVOW,MEDIUM,Single-signal low-quality,0.0,2,0,0,,13,172.66.44.234,,2025-09-05,2026-08-30,,1,"one strong toxic signal | dead (auth=2,0 traffic,0 kw)",
thecoffeemom.net,semrush,DISAVOW,MEDIUM,Single-signal low-quality,0.0,6,0,0,,1,104.236.14.31,us,2025-10-15,2026-08-17,,1,one strong toxic signal | no organic traffic/kw (auth=6),
thekerrieshow.com,semrush,DISAVOW,MEDIUM,Single-signal low-quality,0.0,4,0,0,,1,192.178.218.121,us,2026-02-22,2026-07-31,,1,one strong toxic signal | no organic traffic/kw (auth=4),
themoneyguy.co.uk,semrush,DISAVOW,MEDIUM,Single-signal low-quality,0.0,3,0,0,,1,178.33.200.187,fr,2025-04-21,2026-07-08,,1,"one strong toxic signal | dead (auth=3,0 traffic,0 kw)",
thenewz.us,ahrefs,DISAVOW,MEDIUM,Single-signal low-quality,0.0,0,0,0,,1,,,2017-11-01,2017-11-12,,1,"one strong toxic signal | dead (auth=0,0 traffic,0 kw)",
thetaleofwhatif.com,ahrefs,DISAVOW,MEDIUM,Single-signal low-quality,0.0,0,0,0,,1,34.149.87.45,,2025-03-20,2025-05-10,,1,"one strong toxic signal | dead (auth=0,0 traffic,0 kw)",
thetarotalk.com,semrush,DISAVOW,MEDIUM,Single-signal low-quality,0.0,2,0,0,,2,104.21.49.195,,2026-05-04,2026-05-06,,1,"one strong toxic signal | dead (auth=2,0 traffic,0 kw)",
tooder.pics,ahrefs,DISAVOW,MEDIUM,Single-signal low-quality,0.0,0,0,0,,5,172.67.205.226,,2023-06-27,2023-08-04,,1,"one strong toxic signal | dead (auth=0,0 traffic,0 kw)",
topdoorswindows.com,semrush,DISAVOW,MEDIUM,Single-signal low-quality,0.0,2,0,0,,3,145.223.126.72,us,2025-06-02,2026-06-20,Y,1,"one strong toxic signal | dead (auth=2,0 traffic,0 kw)",MEDIUM on “dead” signal only + business-like name — verify it is not a real small/local site
topsitessearch.com,semrush,DISAVOW,MEDIUM,Single-signal low-quality,0.0,5,0,0,,1,172.67.143.123,,2026-03-16,2026-08-23,,1,one strong toxic signal | no organic traffic/kw (auth=5),
trendshomedesign.us,ahrefs,DISAVOW,MEDIUM,Single-signal low-quality,0.0,0,0,0,,1,,,2017-05-02,2017-08-24,Y,1,"one strong toxic signal | dead (auth=0,0 traffic,0 kw)",
trendyhealthtimes.com,semrush,DISAVOW,MEDIUM,Single-signal low-quality,0.0,2,0,0,,16,104.21.67.6,,2026-06-30,2026-08-31,,1,"one strong toxic signal | dead (auth=2,0 traffic,0 kw)",
uahot.com,semrush,DISAVOW,MEDIUM,Single-signal low-quality,0.0,5,0,0,,4,169.59.200.49,us,2025-08-11,2026-08-28,,1,one strong toxic signal | no organic traffic/kw (auth=5),
upsell.us,ahrefs,DISAVOW,MEDIUM,Single-signal low-quality,0.0,0,0,0,,4,,,2017-09-20,2018-09-16,,1,"one strong toxic signal | dead (auth=0,0 traffic,0 kw)",
usatcom.press,ahrefs,DISAVOW,MEDIUM,Single-signal low-quality,0.0,0,0,0,,2,,,2017-04-28,2017-07-06,,1,"one strong toxic signal | dead (auth=0,0 traffic,0 kw)",
usedpatiofurniture.org,ahrefs,DISAVOW,MEDIUM,Single-signal low-quality,0.0,0,0,0,,1,,,2016-10-02,2016-12-03,Y,1,"one strong toxic signal | dead (auth=0,0 traffic,0 kw)",
viainkdesign.com,ahrefs,DISAVOW,MEDIUM,Single-signal low-quality,0.0,0,0,0,,2,104.21.23.192,,2023-10-15,2023-10-28,,1,"one strong toxic signal | dead (auth=0,0 traffic,0 kw)",
vuink.com,semrush,DISAVOW,MEDIUM,Single-signal low-quality,0.0,4,0,0,,1,159.65.227.229,us,2025-12-17,2026-04-03,,1,one strong toxic signal | no organic traffic/kw (auth=4),
wallfree.ninja,ahrefs,DISAVOW,MEDIUM,Single-signal low-quality,0.0,0,0,0,,1,,,2016-05-25,2016-10-24,,1,"one strong toxic signal | dead (auth=0,0 traffic,0 kw)",
wallpapersaaec.ga,ahrefs,DISAVOW,MEDIUM,Single-signal low-quality,0.0,0,0,0,,1,,,2018-02-05,2018-02-17,,1,"one strong toxic signal | dead (auth=0,0 traffic,0 kw)",
wallpapersist.com,ahrefs,DISAVOW,MEDIUM,Single-signal low-quality,0.0,0,0,0,,1,,,2018-01-18,2018-03-14,,1,"one strong toxic signal | dead (auth=0,0 traffic,0 kw)",
wants.cfd,semrush,DISAVOW,MEDIUM,Single-signal low-quality,0.0,3,0,0,,59,104.21.44.63,,2025-10-05,2026-08-31,,1,"one strong toxic signal | dead (auth=3,0 traffic,0 kw)",
wateratworkministry.org,semrush,DISAVOW,MEDIUM,Single-signal low-quality,0.0,4,0,0,,1,34.149.87.45,us,2025-09-17,2026-07-04,,1,one strong toxic signal | no organic traffic/kw (auth=4),
wealthinsidermag.com,semrush,DISAVOW,MEDIUM,Single-signal low-quality,0.0,5,0,0,,1,45.56.65.145,us,2025-07-16,2026-06-13,,1,one strong toxic signal | no organic traffic/kw (auth=5),
wecaksu.com,ahrefs,DISAVOW,MEDIUM,Single-signal low-quality,0.0,0,0,0,,2,188.114.96.2,,2023-10-16,2023-10-28,,1,"one strong toxic signal | dead (auth=0,0 traffic,0 kw)",
whatzonyourmind.com,ahrefs,DISAVOW,MEDIUM,Single-signal low-quality,0.0,0,0,0,,4,,,2016-12-30,2017-06-07,,1,"one strong toxic signal | dead (auth=0,0 traffic,0 kw)",
whosmypro.com,ahrefs,DISAVOW,MEDIUM,Single-signal low-quality,0.0,0,0,0,,133,76.13.115.83,,2026-05-05,,,1,"one strong toxic signal | dead (auth=0,0 traffic,0 kw)",MEDIUM on “dead” signal only + business-like name — verify it is not a real small/local site
windowgrade.com,semrush,DISAVOW,MEDIUM,Single-signal low-quality,0.0,0,0,0,,1,52.162.107.14,us,2026-04-07,2026-05-02,Y,1,"one strong toxic signal | dead (auth=0,0 traffic,0 kw)",
wogibtswas.de,semrush,DISAVOW,MEDIUM,Single-signal low-quality,0.0,28,0,0,,1,188.40.17.96,de,2026-07-22,2026-07-22,,1,one strong toxic signal | link-network IP 188.40.17.96 (+4 siblings),
writeradar.com,ahrefs,DISAVOW,MEDIUM,Single-signal low-quality,0.0,0,0,0,,2,172.67.222.159,,2026-08-25,,,1,"one strong toxic signal | dead (auth=0,0 traffic,0 kw)",
xiaobook.net,ahrefs,DISAVOW,MEDIUM,Single-signal low-quality,0.0,0,0,0,,1,,,2016-02-27,2016-08-02,,1,"one strong toxic signal | dead (auth=0,0 traffic,0 kw)",
xoxo6.info,ahrefs,DISAVOW,MEDIUM,Single-signal low-quality,0.0,0,0,0,,1,,,2016-01-22,2016-06-24,,1,"one strong toxic signal | dead (auth=0,0 traffic,0 kw)",
youaskedme.com,ahrefs+semrush,DISAVOW,MEDIUM,Single-signal low-quality,0.0,2,0,0,,1,63.250.43.146,us,2026-02-26,2026-08-28,,1,"one strong toxic signal | dead (auth=2,0 traffic,0 kw)",CONFIRMED by both Ahrefs+Semrush
yourrights.co,ahrefs,DISAVOW,MEDIUM,Single-signal low-quality,0.0,0,0,0,,1,,,2018-01-29,2018-06-29,,1,"one strong toxic signal | dead (auth=0,0 traffic,0 kw)",
yucatanhomeinspect.com,ahrefs,DISAVOW,MEDIUM,Single-signal low-quality,0.0,0,0,0,,2,,,2017-12-23,2018-05-11,Y,1,"one strong toxic signal | dead (auth=0,0 traffic,0 kw)",
zuke315.com,ahrefs,DISAVOW,MEDIUM,Single-signal low-quality,0.0,0,0,0,,3,,,2017-12-30,2018-02-08,,1,"one strong toxic signal | dead (auth=0,0 traffic,0 kw)",
zybsfood.com,ahrefs,DISAVOW,MEDIUM,Single-signal low-quality,0.0,0,0,0,,1,,,2016-10-30,2016-11-27,,1,"one strong toxic signal | dead (auth=0,0 traffic,0 kw)",
pinqube.com,ahrefs,REVIEW,REVIEW,Low-authority (needs review),0.0,0,38,16,,2,104.21.17.151,,2026-08-19,,,0,low authority=0,
repairhomeexperts.com,ahrefs,REVIEW,REVIEW,Low-authority (needs review),0.0,0,0,1,,2,18.239.236.14,,2026-05-15,,Y,0,low authority=0,
todaywindowsdoors.com,ahrefs+semrush,REVIEW,REVIEW,Low-authority (needs review),0.0,2,1,1,,3,23.227.38.65,ca,2026-05-10,2026-06-14,Y,0,low authority=2,
trustedhomeinstallers.com,ahrefs+semrush,REVIEW,REVIEW,Low-authority (needs review),0.0,2,0,1,,19,192.0.78.152,us,2026-05-05,2026-08-22,Y,0,low authority=2,
windowrank.com,ahrefs+semrush,REVIEW,REVIEW,Low-authority (needs review),0.0,6,8,4,,26,216.150.1.1,us,2026-04-05,2026-08-26,Y,0,low authority=6,
aarlreviews.com,semrush,REVIEW,REVIEW,Unclear,0.0,15,0,0,,2,104.21.70.159,,2025-11-11,2026-09-01,,0,authority=15; borderline,
adventuresfrugalmom.com,semrush,REVIEW,REVIEW,Unclear,0.0,25,0,0,,1,104.21.43.99,,2025-04-24,2026-08-11,,0,authority=25; borderline,
afewgoodygumdrops.com,semrush,REVIEW,REVIEW,Unclear,0.0,12,0,0,,1,209.59.154.115,us,2025-06-06,2026-08-27,,0,authority=12; borderline,
ahimsahouse.org,semrush,REVIEW,REVIEW,Unclear,0.0,24,0,0,,1,209.126.30.63,us,2024-06-21,2026-08-19,Y,0,authority=24; borderline,
alazharcilacap.sch.id,semrush,REVIEW,REVIEW,Unclear,0.0,13,0,0,,1,103.150.190.231,id,2026-03-23,2026-03-23,,0,authority=13; borderline,
angelaricardo.com,semrush,REVIEW,REVIEW,Unclear,0.0,24,0,0,,1,167.114.89.124,ca,2026-01-13,2026-08-25,,0,authority=24; borderline,
askawayblog.com,semrush,REVIEW,REVIEW,Unclear,0.0,27,0,0,,1,172.253.139.121,us,2025-11-03,2026-07-15,,0,authority=27; borderline,
athomeinthefuture.com,semrush,REVIEW,REVIEW,Unclear,0.0,20,0,0,,1,69.163.187.180,us,2025-06-15,2026-05-29,Y,0,authority=20; borderline,
athomepros.com,semrush,REVIEW,REVIEW,Unclear,0.0,22,0,0,,2,172.67.73.145,,2025-07-31,2026-09-01,Y,0,authority=22; borderline,
atlantabestmedia.com,semrush,REVIEW,REVIEW,Unclear,0.0,25,0,0,,12,104.17.46.19,,2025-10-07,2026-08-20,Y,0,authority=25; borderline,
atlantaglow.org,semrush,REVIEW,REVIEW,Unclear,0.0,22,0,0,,1,172.66.3.8,us,2025-12-31,2026-08-31,Y,0,authority=22; borderline,
atlantahomeimprovement.com,semrush,REVIEW,REVIEW,Unclear,0.0,25,0,0,,91,104.17.46.19,,2023-05-20,2026-09-01,Y,0,authority=25; borderline,MANUAL: Local home-improvement magazine (91 links) — likely genuine; check links aren’t paid/sitewide.
atlantaunitedsoccer.com,semrush,REVIEW,REVIEW,Unclear,0.0,25,0,0,,1,104.17.199.145,,2025-03-22,2026-04-01,Y,0,authority=25; borderline,
authenticfeedback.com,semrush,REVIEW,REVIEW,Unclear,0.0,18,0,0,,3,50.18.123.174,us,2026-03-02,2026-08-29,,0,authority=18; borderline,
beautifultouches.com,semrush,REVIEW,REVIEW,Unclear,0.0,17,0,0,,1,172.67.75.83,,2025-10-13,2026-08-13,,0,authority=17; borderline,
bizhwy.com,semrush,REVIEW,REVIEW,Unclear,0.0,22,0,0,,1,66.119.8.177,us,2025-11-26,2026-08-17,,0,authority=22; borderline,
bktgeorgia.com,semrush,REVIEW,REVIEW,Unclear,0.0,16,0,0,,1,34.213.0.242,us,2026-02-14,2026-08-28,Y,0,authority=16; borderline,
brightside-arabic.com,semrush,REVIEW,REVIEW,Unclear,0.0,21,0,0,,1,148.113.199.75,ca,2025-12-28,2026-08-29,,0,authority=21; borderline,
buckeyestateroofing.com,semrush,REVIEW,REVIEW,Unclear,0.0,15,0,0,,1,104.19.154.92,,2026-02-01,2026-06-16,Y,0,authority=15; borderline,
buildermuse.com,semrush,REVIEW,REVIEW,Unclear,0.0,19,0,0,,2,63.176.8.218,de,2026-05-24,2026-08-24,Y,0,authority=19; borderline,
bulkdataprovider.com,semrush,REVIEW,REVIEW,Unclear,0.0,9,0,0,,1,172.67.156.181,,2026-05-04,2026-06-19,,0,authority=9; borderline,
cambridgetheatre.org,semrush,REVIEW,REVIEW,Unclear,0.0,15,0,0,,1,198.185.159.145,us,2026-04-25,2026-08-13,,0,authority=15; borderline,
cdakids.org,semrush,REVIEW,REVIEW,Unclear,0.0,20,0,0,,1,143.244.144.216,us,2025-12-24,2026-08-27,,0,authority=20; borderline,
cleverdude.com,semrush,REVIEW,REVIEW,Unclear,0.0,16,0,0,,1,192.124.249.70,us,2026-02-20,2026-08-30,,0,authority=16; borderline,
clientsbee.com,semrush,REVIEW,REVIEW,Unclear,0.0,11,0,0,,1,110.227.219.221,in,2025-08-07,2026-06-05,,0,authority=11; borderline,
crystalclearfl.com,semrush,REVIEW,REVIEW,Unclear,0.0,9,0,0,,1,34.174.168.65,us,2025-12-14,2026-08-25,,0,authority=9; borderline,
csswinner.com,semrush,REVIEW,REVIEW,Unclear,0.0,29,0,0,,62,128.199.173.17,sg,2025-07-24,2026-08-29,,0,authority=29; borderline,MANUAL: Design-award directory — low value but not toxic; optional.
cultivatehd.com,semrush,REVIEW,REVIEW,Unclear,0.0,14,0,0,,1,192.30.132.114,us,2026-07-07,2026-08-21,,0,authority=14; borderline,
dailyhomesafety.com,semrush,REVIEW,REVIEW,Unclear,0.0,15,0,0,,1,15.204.105.183,us,2025-12-30,2026-08-18,Y,0,authority=15; borderline,
derchidoor.com,semrush,REVIEW,REVIEW,Unclear,0.0,23,0,0,,143,18.154.227.29,us,2025-11-20,2026-06-02,Y,0,authority=23; borderline,"MANUAL: Door-related, 143 links = probable sitewide/widget link — verify placement."
dynamix.site,semrush,REVIEW,REVIEW,Unclear,0.0,23,0,0,,3,172.67.71.243,,2025-11-09,2026-08-29,,0,authority=23; borderline,
elevatedmagazines.com,semrush,REVIEW,REVIEW,Unclear,0.0,27,0,0,,1,34.160.37.117,us,2026-05-06,2026-05-06,,0,authority=27; borderline,
everythingwithatwist.com,semrush,REVIEW,REVIEW,Unclear,0.0,14,0,0,,1,35.212.72.114,us,2026-01-14,2026-08-30,,0,authority=14; borderline,
excellentcontractor.com,semrush,REVIEW,REVIEW,Unclear,0.0,15,0,0,,3,145.223.126.72,us,2026-04-24,2026-04-24,Y,0,authority=15; borderline,
facturmfg.com,semrush,REVIEW,REVIEW,Unclear,0.0,24,0,0,,2,108.138.64.41,us,2026-08-28,2026-08-28,,0,authority=24; borderline,
fairviewwindows.co.uk,semrush,REVIEW,REVIEW,Unclear,0.0,18,0,0,,1,195.200.10.150,gb,2026-04-22,2026-05-30,Y,0,authority=18; borderline,"MANUAL: Window company peer/competitor — genuine, keep."
fallatlantahomeshow.com,semrush,REVIEW,REVIEW,Unclear,0.0,20,0,0,,14,150.171.109.73,us,2026-02-01,2026-05-22,Y,0,authority=20; borderline,MANUAL: Local home-show event site — genuine citation.
farmhouse40.com,semrush,REVIEW,REVIEW,Unclear,0.0,15,0,0,,1,34.160.17.71,us,2025-12-04,2026-08-19,Y,0,authority=15; borderline,
georgiarush.com,semrush,REVIEW,REVIEW,Unclear,0.0,13,0,0,,4,104.17.197.145,,2025-04-19,2026-06-03,Y,0,authority=13; borderline,
gnpmilton.com,semrush,REVIEW,REVIEW,Unclear,0.0,11,0,0,,2,34.68.234.4,us,2025-03-09,2026-05-06,,0,authority=11; borderline,
goclward.com,semrush,REVIEW,REVIEW,Unclear,0.0,24,0,0,,1,34.74.187.144,us,2026-03-16,2026-08-31,,0,authority=24; borderline,
gridinsoft.ua,semrush,REVIEW,REVIEW,Unclear,0.0,12,0,0,,1,104.21.50.161,,2025-07-28,2026-04-14,,0,authority=12; borderline,
herculescustomiron.com,semrush,REVIEW,REVIEW,Unclear,0.0,18,0,0,,1,104.21.24.195,,2026-01-19,2026-08-30,,0,authority=18; borderline,
homepro-inspection.com,semrush,REVIEW,REVIEW,Unclear,0.0,13,0,0,,1,198.49.23.144,us,2026-05-05,2026-08-26,Y,0,authority=13; borderline,
idyllicpursuit.com,semrush,REVIEW,REVIEW,Unclear,0.0,19,0,0,,1,69.163.172.251,us,2025-03-13,2026-08-19,,0,authority=19; borderline,
illatopositivo.club,semrush,REVIEW,REVIEW,Unclear,0.0,8,0,0,,1,148.113.199.76,ca,2026-03-10,2026-08-13,,0,authority=8; borderline,
intently.co,semrush,REVIEW,REVIEW,Unclear,0.0,19,0,0,,3,67.227.198.170,us,2025-04-23,2026-05-04,,0,authority=19; borderline,
jeffslist.com,semrush,REVIEW,REVIEW,Unclear,0.0,10,0,0,,1,199.16.173.214,us,2025-11-15,2026-05-08,,0,authority=10; borderline,
koalatyremodel.com,semrush,REVIEW,REVIEW,Unclear,0.0,12,0,0,,5,34.160.17.71,us,2025-10-11,2026-08-26,Y,0,authority=12; borderline,
legendarycorp.com,semrush,REVIEW,REVIEW,Unclear,0.0,15,0,0,,1,216.150.1.1,us,2026-03-21,2026-08-20,,0,authority=15; borderline,
lifewithheidi.com,semrush,REVIEW,REVIEW,Unclear,0.0,24,0,0,,1,162.248.188.100,us,2025-12-25,2026-08-22,,0,authority=24; borderline,
localrepairsnow.com,semrush,REVIEW,REVIEW,Unclear,0.0,13,0,0,,1,172.67.219.209,,2026-03-29,2026-05-19,,0,authority=13; borderline,
lombardohomegroup.com,semrush,REVIEW,REVIEW,Unclear,0.0,8,0,0,,1,104.21.18.198,,2025-12-29,2026-08-17,Y,0,authority=8; borderline,
longislandwindowsandsiding.com,semrush,REVIEW,REVIEW,Unclear,0.0,19,0,0,,1,35.227.194.51,us,2026-01-04,2026-09-01,Y,0,authority=19; borderline,MANUAL: Window/siding company — genuine peer.
mcglobalconstruction.com,semrush,REVIEW,REVIEW,Unclear,0.0,8,0,0,,1,35.212.81.132,us,2025-07-07,2026-07-29,Y,0,authority=8; borderline,
megforit.com,semrush,REVIEW,REVIEW,Unclear,0.0,17,0,0,,1,34.174.21.213,us,2025-04-11,2026-08-05,,0,authority=17; borderline,
midtownhi.com,semrush,REVIEW,REVIEW,Unclear,0.0,27,0,0,,1,69.46.46.73,us,2026-08-08,2026-08-25,,0,authority=27; borderline,
mybeautifuladventures.com,semrush,REVIEW,REVIEW,Unclear,0.0,20,0,0,,1,151.101.66.159,us,2025-07-18,2026-08-28,,0,authority=20; borderline,
nashvillefallhomeshow.com,semrush,REVIEW,REVIEW,Unclear,0.0,21,0,0,,9,150.171.109.245,us,2026-02-16,2026-05-27,Y,0,authority=21; borderline,MANUAL: Local home-show event site — genuine citation.
neededinthehome.com,semrush,REVIEW,REVIEW,Unclear,0.0,15,0,0,,1,198.72.127.74,ca,2025-10-13,2026-08-31,Y,0,authority=15; borderline,
needinstall.com,semrush,REVIEW,REVIEW,Unclear,0.0,7,0,0,,1,5.78.158.140,us,2026-02-21,2026-05-05,,0,authority=7; borderline,
northatlantastar.com,semrush,REVIEW,REVIEW,Unclear,0.0,14,0,0,,2,172.67.140.253,,2026-03-12,2026-08-04,Y,0,authority=14; borderline,
nowiveseeneverything.club,semrush,REVIEW,REVIEW,Unclear,0.0,17,0,0,,1,213.196.36.228,nl,2026-01-02,2026-08-13,,0,authority=17; borderline,
olivare.com.ar,semrush,REVIEW,REVIEW,Unclear,0.0,16,0,0,,1,104.21.40.229,,2026-02-13,2026-04-10,,0,authority=16; borderline,
olumlubak.club,semrush,REVIEW,REVIEW,Unclear,0.0,13,0,0,,1,213.196.36.236,nl,2026-01-04,2026-08-16,,0,authority=13; borderline,
openingtimes.co,semrush,REVIEW,REVIEW,Unclear,0.0,13,0,0,,2,194.26.222.202,gb,2026-01-30,2026-08-14,,0,authority=13; borderline,
power100.io,semrush,REVIEW,REVIEW,Unclear,0.0,16,0,0,,2,104.21.29.38,,2026-02-28,2026-08-12,,0,authority=16; borderline,
professionalwindowcleaning.com,semrush,REVIEW,REVIEW,Unclear,0.0,28,0,0,,1,198.202.211.1,us,2026-03-11,2026-08-29,Y,0,authority=28; borderline,
reputablebusinesses.com,semrush,REVIEW,REVIEW,Unclear,0.0,15,0,0,,3,145.223.126.72,us,2026-05-18,2026-05-18,,0,authority=15; borderline,
residencetalk.com,semrush,REVIEW,REVIEW,Unclear,0.0,15,0,0,,1,104.21.36.32,,2025-12-24,2026-08-24,Y,0,authority=15; borderline,
rhynepark.org,semrush,REVIEW,REVIEW,Unclear,0.0,9,0,0,,1,104.17.201.145,,2025-02-24,2026-03-03,,0,authority=9; borderline,
roswellartfestival.com,semrush,REVIEW,REVIEW,Unclear,0.0,19,0,0,,4,173.201.184.150,us,2025-02-21,2026-08-26,Y,0,authority=19; borderline,MANUAL: Local Roswell GA event — genuine citation.
secureglaze-windows.co.uk,semrush,REVIEW,REVIEW,Unclear,0.0,9,0,0,,2,65.98.19.47,us,2025-12-11,2026-08-28,Y,0,authority=9; borderline,"MANUAL: Window company peer — genuine, keep."
sergechel.info,semrush,REVIEW,REVIEW,Unclear,0.0,11,0,0,,21,104.21.31.88,,2025-07-16,2026-09-01,,0,authority=11; borderline,
shabbychicboho.com,semrush,REVIEW,REVIEW,Unclear,0.0,19,0,0,,1,172.67.192.115,,2026-02-10,2026-08-20,,0,authority=19; borderline,
showmehydroclean.com,semrush,REVIEW,REVIEW,Unclear,0.0,9,0,0,,1,149.28.107.249,us,2026-01-09,2026-08-25,,0,authority=9; borderline,
sisgroup.lk,semrush,REVIEW,REVIEW,Unclear,0.0,9,0,0,,1,194.233.75.17,sg,2026-02-27,2026-03-19,,0,authority=9; borderline,
skyfiveproperties.com,semrush,REVIEW,REVIEW,Unclear,0.0,21,0,0,,1,141.193.213.10,us,2026-03-05,2026-08-08,,0,authority=21; borderline,
smb.co,semrush,REVIEW,REVIEW,Unclear,0.0,27,0,0,,1,172.67.69.39,,2026-02-06,2026-05-24,,0,authority=27; borderline,
southfwb.com,semrush,REVIEW,REVIEW,Unclear,0.0,12,0,0,,2,172.67.165.246,,2026-08-26,2026-08-27,,0,authority=12; borderline,
thebuildermarket.com,semrush,REVIEW,REVIEW,Unclear,0.0,22,0,0,,8,172.67.75.244,,2026-04-09,2026-08-31,Y,0,authority=22; borderline,
thecodex.wiki,semrush,REVIEW,REVIEW,Unclear,0.0,22,0,0,,1,174.138.37.165,us,2025-12-08,2026-08-26,,0,authority=22; borderline,
thededicatedhouse.com,semrush,REVIEW,REVIEW,Unclear,0.0,20,0,0,,1,172.67.156.71,,2026-01-07,2026-08-29,Y,0,authority=20; borderline,
thehomefixitpage.com,semrush,REVIEW,REVIEW,Unclear,0.0,13,0,0,,6,104.21.82.128,,2026-01-12,2026-09-01,Y,0,authority=13; borderline,
thesocialhouseja.com,semrush,REVIEW,REVIEW,Unclear,0.0,7,0,0,,1,72.167.69.37,us,2026-08-13,2026-08-13,Y,0,authority=7; borderline,
thesuburbansocialite.com,semrush,REVIEW,REVIEW,Unclear,0.0,13,0,0,,1,75.119.206.187,us,2025-03-16,2026-05-05,,0,authority=13; borderline,
thesweetestlittlelife.com,semrush,REVIEW,REVIEW,Unclear,0.0,20,0,0,,1,192.0.78.243,us,2025-07-13,2026-08-22,,0,authority=20; borderline,
towncontractors.com,semrush,REVIEW,REVIEW,Unclear,0.0,10,0,0,,1,104.21.87.210,,2025-12-02,2026-04-13,Y,0,authority=10; borderline,
unitedkingdominbusiness.co.uk,semrush,REVIEW,REVIEW,Unclear,0.0,19,0,0,,1,172.67.163.151,,2026-03-03,2026-07-31,,0,authority=19; borderline,
wackyworld.org,semrush,REVIEW,REVIEW,Unclear,0.0,10,0,0,,1,198.185.159.145,us,2026-01-08,2026-07-13,,0,authority=10; borderline,
weaverexterior.ca,semrush,REVIEW,REVIEW,Unclear,0.0,19,0,0,,1,172.67.146.82,,2025-12-18,2026-08-18,Y,0,authority=19; borderline,
windorpro.co.za,semrush,REVIEW,REVIEW,Unclear,0.0,9,0,0,,2,169.255.59.76,za,2025-03-16,2026-08-17,,0,authority=9; borderline,"MANUAL: Window/door company — genuine, keep."
choiceviewwindows.com,semrush,REVIEW,REVIEW,Window-company microsite cluster (verify OWNERSHIP),0.0,2,0,0,,3,3.33.152.147,us,2026-04-17,2026-08-22,Y,1,"near-identical window-brand domain on a shared AWS IP with other window microsites | auth=2, dead — likely the client’s own microsite/typo-domain or a self-built PBN",OWNERSHIP CHECK: confirm whether you own this. Do NOT disavow your own sites — redirect/consolidate instead. Disavow only if it is a third-party PBN.
e2windows.com,semrush,REVIEW,REVIEW,Window-company microsite cluster (verify OWNERSHIP),0.0,2,0,0,,3,15.197.142.173,us,2026-03-27,2026-08-22,Y,1,"near-identical window-brand domain on a shared AWS IP with other window microsites | auth=2, dead — likely the client’s own microsite/typo-domain or a self-built PBN",OWNERSHIP CHECK: confirm whether you own this. Do NOT disavow your own sites — redirect/consolidate instead. Disavow only if it is a third-party PBN.
ngawindows.com,semrush,REVIEW,REVIEW,Window-company microsite cluster (verify OWNERSHIP),0.0,2,0,0,,4,15.197.225.128,us,2024-07-08,2026-08-30,Y,2,"near-identical window-brand domain on a shared AWS IP with other window microsites | auth=2, dead — likely the client’s own microsite/typo-domain or a self-built PBN",PASSED but carries a toxic signal — reconsider for disavow ; OWNERSHIP CHECK: confirm whether you own this. Do NOT disavow your own sites — redirect/consolidate instead. Disavow only if it is a third-party PBN.
